playerID,year,GP,G,A
cireljo01,1993,802.0,64.0,210.0
cireljo01,1994,822.0,64.0,211.0
cireljo01,1995,828.0,64.0,211.0
cironja01,1991,3.0,0.0,0.0
cisarma01,1999,3.0,0.0,0.0
cisarma01,2000,63.0,12.0,15.0
cisarma01,2001,73.0,13.0,17.0
cizikca01,2011,15.0,0.0,4.0
clackki01,1975,77.0,1.0,12.0
clackki01,1976,148.0,4.0,20.0
clackki01,1977,200.0,6.0,27.0
clackki01,1978,271.0,6.0,39.0
clackki01,1979,316.0,6.0,42.0
clackki01,1980,377.0,6.0,47.0
clancki01,1921,24.0,4.0,6.0
clancki01,1922,48.0,7.0,8.0
clancki01,1923,72.0,15.0,16.0
clancki01,1924,101.0,29.0,23.0
clancki01,1925,136.0,37.0,27.0
clancki01,1926,179.0,46.0,37.0
clancki01,1927,218.0,54.0,44.0
clancki01,1928,262.0,67.0,46.0
clancki01,1929,306.0,84.0,69.0
clancki01,1930,350.0,91.0,83.0
clancki01,1931,398.0,101.0,92.0
clancki01,1932,446.0,114.0,104.0
clancki01,1933,492.0,125.0,121.0
clancki01,1934,539.0,130.0,137.0
clancki01,1935,586.0,135.0,147.0
clancki01,1936,592.0,136.0,147.0
clancte01,1967,7.0,0.0,0.0
clancte01,1968,9.0,0.0,0.0
clancte01,1969,61.0,6.0,5.0
clancte01,1972,93.0,6.0,6.0
clappdi01,1927,40.0,4.0,1.0
clappdi01,1928,80.0,13.0,3.0
clappdi01,1929,124.0,54.0,23.0
clappdi01,1930,167.0,76.0,31.0
clappdi01,1931,215.0,93.0,53.0
clappdi01,1932,263.0,107.0,67.0
clappdi01,1933,311.0,117.0,79.0
clappdi01,1934,359.0,138.0,95.0
clappdi01,1935,403.0,150.0,108.0
clappdi01,1936,451.0,167.0,116.0
clappdi01,1937,497.0,173.0,125.0
clappdi01,1938,539.0,186.0,138.0
clappdi01,1939,583.0,196.0,156.0
clappdi01,1940,631.0,204.0,174.0
clappdi01,1941,663.0,207.0,186.0
clappdi01,1942,701.0,212.0,204.0
clappdi01,1943,751.0,218.0,229.0
clappdi01,1944,797.0,226.0,243.0
clappdi01,1945,827.0,228.0,246.0
clappdi01,1946,833.0,228.0,246.0
clarkbo01,1969,76.0,15.0,31.0
clarkbo01,1970,153.0,42.0,67.0
clarkbo01,1971,231.0,77.0,113.0
clarkbo01,1972,309.0,114.0,180.0
clarkbo01,1973,386.0,149.0,232.0
clarkbo01,1974,466.0,176.0,321.0
clarkbo01,1975,542.0,206.0,410.0
clarkbo01,1976,622.0,233.0,473.0
clarkbo01,1977,693.0,254.0,541.0
clarkbo01,1978,773.0,270.0,598.0
clarkbo01,1979,849.0,282.0,655.0
clarkbo01,1980,929.0,301.0,701.0
clarkbo01,1981,991.0,318.0,747.0
clarkbo01,1982,1071.0,341.0,809.0
clarkbo01,1983,1144.0,358.0,852.0
clarkbr01,1997,41.0,1.0,0.0
clarkbr01,1998,102.0,3.0,2.0
clarkbr01,1999,116.0,3.0,3.0
clarkbr01,2000,144.0,4.0,5.0
clarkbr01,2001,146.0,4.0,5.0
clarkbr01,2003,158.0,5.0,6.0
clarkbr01,2005,238.0,14.0,33.0
clarkbr01,2006,320.0,24.0,62.0
clarkbr01,2007,377.0,29.0,78.0
clarkbr01,2008,453.0,31.0,88.0
clarkbr01,2009,517.0,34.0,105.0
clarkbr01,2010,599.0,43.0,127.0
clarkbr01,2011,681.0,45.0,140.0
clarkch01,1999,22.0,0.0,1.0
clarkch01,2000,51.0,5.0,2.0
clarkch01,2001,115.0,15.0,9.0
clarkch01,2002,196.0,25.0,21.0
clarkch01,2003,278.0,35.0,36.0
clarkch01,2005,356.0,55.0,55.0
clarkch01,2006,430.0,85.0,79.0
clarkch01,2007,448.0,90.0,83.0
clarkch01,2008,480.0,91.0,88.0
clarkch01,2009,554.0,98.0,101.0
clarkch01,2010,607.0,103.0,111.0
clarkch02,1913,1.0,0.0,0.0
clarkda01,1978,4.0,0.0,1.0
clarkda02,2000,3.0,0.0,0.0
clarkda03,2006,7.0,3.0,1.0
clarkda03,2007,88.0,12.0,14.0
clarkda03,2008,170.0,29.0,29.0
clarkda03,2009,216.0,40.0,42.0
clarkda03,2010,298.0,52.0,48.0
clarkda03,2011,378.0,82.0,64.0
clarkde01,1983,1.0,0.0,0.0
clarkgo01,1974,1.0,0.0,0.0
clarkgo01,1975,8.0,0.0,1.0
clarkgo01,1978,29.0,3.0,4.0
clarkhe01,1909,11.0,20.0,0.0
clarkji01,1975,59.0,1.0,9.0
clarkma01,2011,2.0,0.0,0.0
clarkno01,1927,5.0,0.0,0.0
clarkno02,2003,2.0,0.0,1.0
clarkno02,2005,7.0,0.0,1.0
clarkno02,2006,20.0,2.0,1.0
clarkno02,2007,21.0,3.0,1.0
clarkwe01,1985,66.0,34.0,11.0
clarkwe01,1986,146.0,71.0,34.0
clarkwe01,1987,174.0,83.0,45.0
clarkwe01,1988,189.0,90.0,49.0
clarkwe01,1989,227.0,108.0,57.0
clarkwe01,1990,290.0,126.0,73.0
clarkwe01,1991,333.0,145.0,94.0
clarkwe01,1992,399.0,162.0,116.0
clarkwe01,1993,463.0,208.0,146.0
clarkwe01,1994,500.0,220.0,164.0
clarkwe01,1995,571.0,252.0,190.0
clarkwe01,1996,636.0,282.0,209.0
clarkwe01,1997,683.0,294.0,216.0
clarkwe01,1998,760.0,326.0,232.0
clarkwe01,1999,793.0,330.0,234.0
classgr01,2000,27.0,2.0,4.0
classgr01,2001,82.0,7.0,10.0
classgr01,2002,90.0,7.0,10.0
clearda01,1997,6.0,0.0,0.0
clearda01,1998,41.0,4.0,5.0
clearda01,1999,58.0,7.0,7.0
clearda01,2000,139.0,21.0,28.0
clearda01,2001,204.0,31.0,47.0
clearda01,2002,261.0,35.0,60.0
clearda01,2003,329.0,41.0,71.0
clearda01,2005,406.0,44.0,83.0
clearda01,2006,477.0,64.0,103.0
clearda01,2007,540.0,84.0,125.0
clearda01,2008,614.0,98.0,151.0
clearda01,2009,678.0,113.0,170.0
clearda01,2010,746.0,139.0,190.0
clearda01,2011,821.0,151.0,211.0
clearra01,1972,78.0,11.0,36.0
clearra01,1973,146.0,23.0,59.0
clearra01,1974,212.0,27.0,77.0
clearra01,1976,214.0,27.0,77.0
cleghod01,1910,16.0,20.0,0.0
cleghod01,1911,33.0,43.0,0.0
cleghod01,1912,53.0,61.0,0.0
cleghod01,1913,66.0,70.0,7.0
cleghod01,1914,81.0,91.0,12.0
cleghod01,1915,102.0,106.0,19.0
cleghod01,1916,120.0,134.0,23.0
cleghod01,1918,137.0,156.0,29.0
cleghod01,1919,158.0,176.0,33.0
cleghod01,1920,179.0,182.0,39.0
cleghod01,1921,203.0,203.0,42.0
cleghod01,1922,227.0,222.0,48.0
cleghod01,1923,249.0,224.0,53.0
cleghod01,1924,279.0,227.0,56.0
cleghod01,1925,296.0,229.0,57.0
cleghod01,1926,299.0,229.0,57.0
cleghod01,1927,301.0,229.0,57.0
cleghsp01,1910,12.0,5.0,0.0
cleghsp01,1911,30.0,14.0,0.0
cleghsp01,1912,49.0,26.0,0.0
cleghsp01,1913,69.0,38.0,8.0
cleghsp01,1914,88.0,59.0,20.0
cleghsp01,1915,96.0,68.0,24.0
cleghsp01,1916,115.0,84.0,27.0
cleghsp01,1918,133.0,91.0,33.0
cleghsp01,1919,154.0,107.0,38.0
cleghsp01,1920,170.0,112.0,46.0
cleghsp01,1921,194.0,129.0,55.0
cleghsp01,1922,218.0,138.0,63.0
cleghsp01,1923,241.0,146.0,67.0
cleghsp01,1924,268.0,154.0,77.0
cleghsp01,1925,296.0,160.0,82.0
cleghsp01,1926,340.0,167.0,83.0
cleghsp01,1927,377.0,169.0,85.0
clemebi01,1971,49.0,9.0,14.0
clemebi01,1972,122.0,23.0,28.0
clemebi01,1973,161.0,32.0,36.0
clemebi01,1974,229.0,53.0,52.0
clemebi01,1975,306.0,76.0,83.0
clemebi01,1976,373.0,93.0,109.0
clemebi01,1977,443.0,113.0,139.0
clemebi01,1978,508.0,125.0,162.0
clemebi01,1979,572.0,132.0,176.0
clemebi01,1980,650.0,144.0,196.0
clemebi01,1981,719.0,148.0,208.0
clemmsc01,2001,2.0,0.0,0.0
clemmsc01,2003,6.0,0.0,0.0
clemmsc01,2005,19.0,0.0,0.0
clemmsc01,2006,25.0,0.0,0.0
clemmsc01,2007,28.0,0.0,0.0
clemmsc01,2008,68.0,0.0,0.0
clemmsc01,2009,91.0,0.0,0.0
clemmsc01,2010,122.0,0.0,1.0
clemmsc01,2011,152.0,0.0,2.0
clichma01,2009,1.0,0.0,0.0
cliffch01,1984,1.0,0.0,0.0
cliffch01,1988,2.0,0.0,0.0
cliffky01,2010,76.0,7.0,7.0
cliffky01,2011,157.0,12.0,14.0
climima01,2008,3.0,0.0,0.0
climima01,2009,4.0,0.0,0.0
climima01,2010,5.0,0.0,0.0
climiro01,1972,31.0,12.0,19.0
climiro01,1973,107.0,50.0,55.0
climiro01,1974,181.0,73.0,86.0
climiro01,1975,246.0,98.0,106.0
climiro01,1976,249.0,98.0,106.0
clinebr01,1956,30.0,2.0,3.0
clippst01,1976,16.0,1.0,2.0
clippst01,1979,19.0,1.0,2.0
clitsgr01,2009,11.0,1.0,2.0
clitsgr01,2010,42.0,5.0,17.0
clitsgr01,2011,105.0,9.0,30.0
cloutda01,1997,12.0,0.0,0.0
cloutda01,1998,34.0,0.0,0.0
cloutda01,1999,86.0,0.0,0.0
cloutda01,2000,126.0,0.0,0.0
cloutda01,2001,188.0,0.0,0.0
cloutda01,2002,245.0,0.0,3.0
cloutda01,2003,305.0,0.0,4.0
cloutda01,2005,318.0,0.0,4.0
cloutda01,2006,342.0,0.0,5.0
cloutda01,2007,351.0,0.0,5.0
cloutja01,1981,7.0,0.0,0.0
cloutja01,1982,32.0,0.0,0.0
cloutja01,1984,33.0,0.0,1.0
cloutja01,1985,48.0,0.0,3.0
cloutja01,1986,88.0,0.0,5.0
cloutja01,1987,108.0,0.0,5.0
cloutja01,1988,144.0,0.0,7.0
cloutja01,1989,187.0,0.0,7.0
cloutja01,1990,212.0,0.0,7.0
cloutja01,1991,238.0,0.0,7.0
cloutja01,1992,241.0,0.0,7.0
cloutja01,1993,255.0,0.0,7.0
cloutre01,1974,63.0,26.0,27.0
cloutre01,1975,143.0,86.0,81.0
cloutre01,1976,219.0,152.0,156.0
cloutre01,1977,292.0,208.0,229.0
cloutre01,1978,369.0,283.0,283.0
cloutre01,1979,436.0,325.0,330.0
cloutre01,1980,470.0,340.0,346.0
cloutre01,1981,537.0,377.0,406.0
cloutre01,1982,605.0,405.0,445.0
cloutre01,1983,682.0,429.0,481.0
cloutre01,1984,686.0,429.0,481.0
cloutre02,1979,3.0,0.0,1.0
cloutre02,1981,5.0,0.0,2.0
cloutro01,1977,1.0,0.0,0.0
cloutro01,1978,20.0,6.0,6.0
cloutro01,1979,34.0,8.0,9.0
cloutsy01,1998,7.0,0.0,0.0
clowery01,2005,18.0,0.0,2.0
clowery01,2006,76.0,16.0,20.0
clowery01,2007,91.0,19.0,25.0
clowery01,2008,162.0,41.0,55.0
clowery01,2009,244.0,60.0,93.0
clowery01,2010,319.0,84.0,131.0
clowery01,2011,395.0,101.0,159.0
cluneri01,2009,14.0,0.0,2.0
clunewa01,1955,5.0,0.0,0.0
cluttca01,2007,2.0,0.0,0.0
cluttca01,2008,80.0,11.0,7.0
cluttca01,2009,154.0,24.0,15.0
cluttca01,2010,230.0,43.0,30.0
cluttca01,2011,304.0,58.0,42.0
clymebe01,1999,60.0,2.0,6.0
clymebe01,2000,83.0,7.0,7.0
clymebe01,2001,164.0,21.0,27.0
clymebe01,2002,229.0,27.0,39.0
clymebe01,2003,295.0,29.0,47.0
clymebe01,2005,372.0,45.0,64.0
clymebe01,2006,438.0,52.0,77.0
coaltga01,1973,4.0,0.0,0.0
coaltga01,1974,34.0,2.0,4.0
coatebr01,1973,50.0,10.0,3.0
coatebr01,1974,85.0,22.0,12.0
coatebr01,1975,144.0,33.0,28.0
coatebr01,1976,160.0,34.0,33.0
coatebr01,1977,202.0,42.0,43.0
coatest01,1976,5.0,1.0,0.0
coburbr01,2005,9.0,0.0,1.0
coburbr01,2006,58.0,3.0,9.0
coburbr01,2007,136.0,12.0,36.0
coburbr01,2008,216.0,19.0,57.0
coburbr01,2009,297.0,24.0,71.0
coburbr01,2010,379.0,26.0,85.0
coburbr01,2011,460.0,30.0,105.0
cochrgl01,1978,1.0,0.0,0.0
cochrgl01,1980,32.0,1.0,8.0
cochrgl01,1981,95.0,7.0,20.0
cochrgl01,1982,172.0,9.0,42.0
cochrgl01,1983,239.0,16.0,58.0
cochrgl01,1984,257.0,16.0,61.0
cochrgl01,1985,306.0,16.0,64.0
cochrgl01,1986,320.0,16.0,64.0
cochrgl01,1987,393.0,17.0,72.0
cochrgl01,1988,411.0,17.0,72.0
coffepa01,1980,74.0,9.0,23.0
coffepa01,1981,154.0,38.0,83.0
coffepa01,1982,234.0,67.0,150.0
coffepa01,1983,314.0,107.0,236.0
coffepa01,1984,394.0,144.0,320.0
coffepa01,1985,473.0,192.0,410.0
coffepa01,1986,532.0,209.0,460.0
coffepa01,1987,578.0,224.0,512.0
coffepa01,1988,653.0,254.0,595.0
coffepa01,1989,733.0,283.0,669.0
coffepa01,1990,809.0,307.0,738.0
coffepa01,1991,873.0,318.0,796.0
coffepa01,1992,953.0,330.0,871.0
coffepa01,1993,1033.0,344.0,934.0
coffepa01,1994,1078.0,358.0,978.0
coffepa01,1995,1154.0,372.0,1038.0
coffepa01,1996,1211.0,381.0,1063.0
coffepa01,1997,1268.0,383.0,1090.0
coffepa01,1998,1322.0,385.0,1102.0
coffepa01,1999,1391.0,396.0,1131.0
coffepa01,2000,1409.0,396.0,1135.0
coflihu01,1950,31.0,0.0,3.0
coglian01,2007,82.0,18.0,27.0
coglian01,2008,164.0,36.0,47.0
coglian01,2009,246.0,46.0,65.0
coglian01,2010,328.0,57.0,89.0
coglian01,2011,410.0,70.0,102.0
cohenco01,2010,3.0,0.0,0.0
colaica01,2002,2.0,0.0,1.0
colaica01,2003,4.0,0.0,2.0
colaica01,2005,25.0,2.0,7.0
colaica01,2006,73.0,10.0,16.0
colaica01,2007,101.0,12.0,20.0
colaica01,2008,174.0,15.0,47.0
colaica01,2009,241.0,22.0,72.0
colaica01,2010,306.0,28.0,92.0
colaica01,2011,370.0,30.0,109.0
colboho01,1973,2.0,0.0,0.0
colbojo01,2010,1.0,0.0,1.0
colbojo01,2011,11.0,1.0,5.0
coleda01,1989,2.0,1.0,1.0
coleda01,1990,68.0,14.0,12.0
coleda01,1991,120.0,21.0,17.0
coleda01,1992,187.0,33.0,32.0
coleda01,1993,268.0,53.0,55.0
coleda01,1994,306.0,57.0,60.0
coleda01,1995,318.0,58.0,60.0
coleer01,2001,81.0,16.0,24.0
coleer01,2002,134.0,30.0,37.0
coleer01,2003,214.0,48.0,61.0
coleer01,2005,274.0,78.0,90.0
coleer01,2006,345.0,107.0,122.0
coleer01,2007,418.0,129.0,151.0
coleer01,2008,498.0,147.0,175.0
coleer01,2009,538.0,158.0,180.0
coleer01,2010,620.0,184.0,206.0
coleer01,2011,702.0,219.0,232.0
coleia01,2010,26.0,1.0,3.0
coleia01,2011,52.0,2.0,8.0
coleji01,1976,2.0,0.0,1.0
colemge01,2005,2.0,0.0,0.0
colleke01,2005,16.0,0.0,0.0
colleto01,1974,1.0,0.0,0.0
collibi01,1967,71.0,9.0,11.0
collibi01,1968,146.0,18.0,21.0
collibi01,1969,220.0,47.0,30.0
collibi01,1970,296.0,58.0,48.0
collibi01,1971,367.0,73.0,73.0
collibi01,1972,445.0,94.0,94.0
collibi01,1973,511.0,109.0,111.0
collibi01,1974,581.0,131.0,126.0
collibi01,1975,631.0,135.0,130.0
collibi01,1976,694.0,147.0,145.0
collibi01,1977,768.0,157.0,154.0
colliga01,1958,0.0,0.0,0.0
collije01,2005,19.0,1.0,1.0
collije01,2006,20.0,1.0,1.0
collije01,2007,36.0,1.0,1.0
collije01,2008,42.0,1.0,2.0
collije01,2010,57.0,3.0,3.0
collino01,1934,1.0,0.0,1.0
colliro01,2005,8.0,1.0,1.0
collise01,2008,15.0,1.0,1.0
collise01,2010,19.0,2.0,1.0
collise01,2011,21.0,2.0,1.0
collybo01,1973,10.0,1.0,3.0
colmami01,1991,15.0,0.0,1.0
colvile01,1948,1.0,0.0,0.0
colvima01,1935,18.0,1.0,4.0
colvima01,1936,64.0,8.0,16.0
colvima01,1937,112.0,22.0,30.0
colvima01,1938,160.0,29.0,51.0
colvima01,1939,207.0,36.0,65.0
colvima01,1940,254.0,50.0,82.0
colvima01,1941,300.0,64.0,98.0
colvima01,1945,339.0,71.0,104.0
colvima01,1946,353.0,71.0,104.0
colvine01,1935,1.0,0.0,0.0
colvine01,1936,46.0,10.0,18.0
colvine01,1937,91.0,27.0,37.0
colvine01,1938,138.0,45.0,56.0
colvine01,1939,186.0,64.0,75.0
colvine01,1940,234.0,78.0,103.0
colvine01,1941,282.0,86.0,128.0
colvine01,1944,286.0,86.0,129.0
colvine01,1945,335.0,91.0,133.0
colvine01,1946,395.0,95.0,149.0
colvine01,1947,450.0,99.0,161.0
colvine01,1948,464.0,99.0,166.0
colwile01,1958,69.0,7.0,6.0
comeabl01,2006,3.0,0.0,0.0
comeabl01,2007,54.0,8.0,7.0
comeabl01,2008,107.0,15.0,25.0
comeabl01,2009,168.0,32.0,43.0
comeabl01,2010,245.0,56.0,65.0
comeabl01,2011,319.0,61.0,75.0
comeare01,1971,4.0,0.0,0.0
comeare01,1972,81.0,21.0,21.0
comeare01,1973,159.0,32.0,44.0
comeare01,1974,234.0,46.0,64.0
comeare01,1975,313.0,63.0,86.0
comeare01,1976,393.0,78.0,104.0
comeare01,1977,472.0,88.0,126.0
comeare01,1978,542.0,96.0,136.0
comeare01,1979,564.0,98.0,141.0
commomi01,2000,20.0,1.0,4.0
commomi01,2001,57.0,1.0,5.0
commomi01,2002,63.0,1.0,6.0
commomi01,2003,75.0,1.0,6.0
commomi01,2005,147.0,4.0,16.0
commomi01,2006,229.0,11.0,38.0
commomi01,2007,296.0,14.0,49.0
commomi01,2008,377.0,19.0,68.0
commomi01,2009,434.0,21.0,77.0
commomi01,2010,454.0,23.0,81.0
commomi01,2011,484.0,23.0,83.0
comrimi01,2000,41.0,8.0,14.0
comrimi01,2001,123.0,41.0,41.0
comrimi01,2002,192.0,61.0,72.0
comrimi01,2003,241.0,73.0,84.0
comrimi01,2005,321.0,103.0,114.0
comrimi01,2006,386.0,123.0,139.0
comrimi01,2007,462.0,144.0,167.0
comrimi01,2008,525.0,154.0,184.0
comrimi01,2009,568.0,167.0,192.0
comrimi01,2010,589.0,168.0,197.0
comripa01,1999,15.0,1.0,2.0
conacbr01,1961,1.0,0.0,0.0
conacbr01,1965,3.0,0.0,0.0
conacbr01,1966,69.0,14.0,13.0
conacbr01,1967,133.0,25.0,27.0
conacbr01,1971,155.0,28.0,28.0
conacbr01,1972,224.0,36.0,47.0
conacch01,1929,38.0,20.0,9.0
conacch01,1930,75.0,51.0,21.0
conacch01,1931,119.0,85.0,35.0
conacch01,1932,159.0,99.0,54.0
conacch01,1933,201.0,131.0,74.0
conacch01,1934,248.0,167.0,95.0
conacch01,1935,292.0,190.0,110.0
conacch01,1936,307.0,193.0,115.0
conacch01,1937,326.0,200.0,124.0
conacch01,1938,366.0,208.0,139.0
conacch01,1939,413.0,218.0,157.0
conacch01,1940,459.0,225.0,173.0
conacji01,1945,20.0,1.0,5.0
conacji01,1946,53.0,17.0,18.0
conacji01,1947,113.0,34.0,41.0
conacji01,1948,172.0,60.0,64.0
conacji01,1949,238.0,73.0,84.0
conacji01,1950,290.0,83.0,111.0
conacji01,1951,311.0,84.0,113.0
conacji01,1952,328.0,85.0,117.0
conacli01,1925,33.0,9.0,4.0
conacli01,1926,72.0,17.0,13.0
conacli01,1927,107.0,28.0,19.0
conacli01,1928,151.0,33.0,21.0
conacli01,1929,191.0,37.0,27.0
conacli01,1930,227.0,41.0,30.0
conacli01,1931,272.0,48.0,39.0
conacli01,1932,319.0,55.0,60.0
conacli01,1933,367.0,65.0,73.0
conacli01,1934,405.0,67.0,79.0
conacli01,1935,451.0,74.0,86.0
conacli01,1936,498.0,80.0,105.0
conacpa01,1979,17.0,0.0,5.0
conacpa01,1982,22.0,0.0,6.0
conacpa01,1983,67.0,2.0,14.0
conacpa01,1985,69.0,2.0,16.0
conacpa01,1987,93.0,4.0,21.0
conacpa01,1988,148.0,11.0,26.0
conacpa01,1989,167.0,14.0,29.0
conacpa01,1990,216.0,19.0,40.0
conacpa01,1991,260.0,26.0,43.0
conacpa01,1992,341.0,35.0,51.0
conacpa01,1993,418.0,50.0,64.0
conacpa01,1994,466.0,57.0,73.0
conacpa01,1995,521.0,63.0,76.0
conacpe01,1951,2.0,0.0,1.0
conacpe01,1952,43.0,5.0,7.0
conacpe01,1953,113.0,24.0,16.0
conacpe01,1954,183.0,36.0,27.0
conacpe01,1955,224.0,47.0,38.0
conacpe01,1957,229.0,47.0,39.0
conacro01,1938,47.0,26.0,11.0
conacro01,1939,78.0,44.0,23.0
conacro01,1940,119.0,68.0,37.0
conacro01,1941,162.0,92.0,50.0
conacro01,1945,166.0,94.0,51.0
conacro01,1946,226.0,124.0,75.0
conacro01,1947,278.0,146.0,102.0
conacro01,1948,338.0,172.0,144.0
conacro01,1949,408.0,197.0,175.0
conacro01,1950,478.0,223.0,199.0
conacro01,1951,490.0,226.0,200.0
conboti01,2007,19.0,0.0,5.0
conboti01,2008,47.0,0.0,6.0
conboti01,2009,59.0,0.0,6.0
condrer01,2010,26.0,6.0,5.0
condrer01,2011,107.0,14.0,22.0
conklty01,2001,4.0,0.0,0.0
conklty01,2003,42.0,0.0,0.0
conklty01,2005,60.0,0.0,0.0
conklty01,2006,76.0,0.0,0.0
conklty01,2007,109.0,0.0,1.0
conklty01,2008,149.0,0.0,1.0
conklty01,2009,175.0,0.0,2.0
conklty01,2010,200.0,0.0,2.0
conklty01,2011,215.0,0.0,3.0
conneal01,1924,30.0,0.0,0.0
conneal01,1925,66.0,0.0,0.0
conneal01,1926,110.0,0.0,0.0
conneal01,1927,154.0,0.0,0.0
conneal01,1928,198.0,0.0,0.0
conneal01,1929,242.0,0.0,0.0
conneal01,1930,278.0,0.0,0.0
conneal01,1931,326.0,0.0,0.0
conneal01,1932,341.0,0.0,0.0
conneal01,1933,342.0,0.0,0.0
conneal01,1934,390.0,0.0,0.0
conneal01,1936,417.0,0.0,0.0
connebe01,1934,47.0,10.0,11.0
connebe01,1935,72.0,12.0,13.0
connebe01,1937,87.0,13.0,15.0
connech01,2006,11.0,1.0,2.0
connech01,2007,33.0,4.0,4.0
connech01,2008,71.0,7.0,14.0
connech01,2009,79.0,9.0,15.0
connech01,2010,139.0,16.0,24.0
connech01,2011,147.0,17.0,26.0
connega01,1973,4.0,0.0,1.0
connewa01,1960,3.0,0.0,0.0
connewa01,1961,64.0,8.0,12.0
connewa01,1962,82.0,10.0,18.0
connewa01,1963,108.0,12.0,21.0
connewa01,1966,172.0,25.0,38.0
connewa01,1967,246.0,60.0,59.0
connewa01,1968,320.0,78.0,84.0
connewa01,1969,396.0,101.0,120.0
connewa01,1970,475.0,114.0,149.0
connewa01,1971,543.0,133.0,174.0
connewa01,1972,621.0,173.0,204.0
connewa01,1973,699.0,215.0,257.0
connewa01,1974,775.0,253.0,290.0
connewa01,1975,846.0,282.0,315.0
connewa01,1976,909.0,300.0,336.0
connobo01,1926,6.0,1.0,0.0
connobo01,1928,47.0,14.0,3.0
connobo01,1929,78.0,17.0,10.0
connobr01,2011,68.0,4.0,11.0
connoca01,1974,57.0,9.0,19.0
connoca01,1975,130.0,27.0,40.0
connoca01,1976,206.0,62.0,72.0
connoca01,1977,274.0,83.0,88.0
connoca01,1978,297.0,84.0,91.0
connoca01,1979,347.0,91.0,107.0
connoca01,1980,362.0,92.0,110.0
connoca01,1981,362.0,92.0,110.0
connoca01,1982,363.0,92.0,110.0
connoha01,1927,42.0,9.0,1.0
connoha01,1928,85.0,15.0,3.0
connoha01,1929,123.0,16.0,5.0
connoha01,1930,134.0,16.0,5.0
connojo01,1925,15.0,3.0,2.0
connomi01,2011,2.0,0.0,0.0
connoti01,1999,81.0,14.0,20.0
connoti01,2000,163.0,24.0,51.0
connoti01,2001,245.0,34.0,86.0
connoti01,2002,325.0,46.0,99.0
connoti01,2005,388.0,62.0,138.0
connoti01,2006,390.0,63.0,138.0
connoti01,2007,438.0,70.0,171.0
connoti01,2008,486.0,88.0,200.0
connoti01,2009,559.0,105.0,248.0
connoti01,2010,627.0,118.0,277.0
connoti01,2011,697.0,131.0,300.0
connre01,1933,48.0,4.0,17.0
connre01,1934,96.0,9.0,28.0
connro01,1991,2.0,0.0,0.0
connro01,1995,30.0,2.0,5.0
conroal01,1991,31.0,2.0,9.0
conroal01,1992,52.0,5.0,11.0
conroal01,1993,114.0,9.0,14.0
conrocr01,1994,6.0,1.0,0.0
conrocr01,1995,13.0,1.0,0.0
conrocr01,1996,74.0,7.0,11.0
conrocr01,1997,155.0,21.0,40.0
conrocr01,1998,224.0,35.0,65.0
conrocr01,1999,303.0,47.0,80.0
conrocr01,2000,386.0,61.0,98.0
conrocr01,2001,467.0,88.0,146.0
conrocr01,2002,546.0,110.0,183.0
conrocr01,2003,609.0,118.0,222.0
conrocr01,2005,687.0,140.0,266.0
conrocr01,2006,767.0,153.0,290.0
conrocr01,2007,846.0,165.0,312.0
conrocr01,2008,928.0,177.0,348.0
conrocr01,2009,991.0,180.0,360.0
conrocr01,2010,1009.0,182.0,360.0
conromi01,1975,4.0,0.0,1.0
constch01,1974,20.0,2.0,4.0
constch01,1975,61.0,10.0,11.0
constch01,1976,138.0,24.0,30.0
constch01,1977,192.0,28.0,35.0
contijo01,1977,37.0,12.0,9.0
contijo01,1978,67.0,17.0,21.0
contijo01,1980,68.0,17.0,21.0
convebr01,1995,11.0,5.0,2.0
convebr01,1996,50.0,7.0,10.0
convebr01,1997,57.0,7.0,12.0
convebr01,1998,72.0,9.0,19.0
conveed01,1930,2.0,0.0,0.0
conveed01,1931,23.0,1.0,0.0
conveed01,1932,36.0,1.0,1.0
cookbi01,1922,30.0,9.0,16.0
cookbi01,1923,60.0,35.0,30.0
cookbi01,1924,87.0,56.0,43.0
cookbi01,1925,117.0,87.0,56.0
cookbi01,1926,161.0,120.0,60.0
cookbi01,1927,204.0,138.0,66.0
cookbi01,1928,247.0,153.0,74.0
cookbi01,1929,291.0,182.0,104.0
cookbi01,1930,334.0,212.0,116.0
cookbi01,1931,382.0,245.0,130.0
cookbi01,1932,430.0,273.0,152.0
cookbi01,1933,478.0,286.0,165.0
cookbi01,1934,526.0,307.0,180.0
cookbi01,1935,570.0,314.0,190.0
cookbi01,1936,591.0,315.0,194.0
cookbo01,1970,2.0,0.0,0.0
cookbo01,1972,48.0,11.0,7.0
cookbo01,1973,70.0,13.0,8.0
cookbo01,1974,72.0,13.0,9.0
cookbu01,1924,28.0,18.0,4.0
cookbu01,1925,58.0,27.0,8.0
cookbu01,1926,102.0,41.0,17.0
cookbu01,1927,146.0,55.0,31.0
cookbu01,1928,189.0,68.0,36.0
cookbu01,1929,232.0,92.0,54.0
cookbu01,1930,276.0,110.0,71.0
cookbu01,1931,321.0,124.0,91.0
cookbu01,1932,369.0,146.0,106.0
cookbu01,1933,417.0,164.0,121.0
cookbu01,1934,465.0,177.0,142.0
cookbu01,1935,491.0,181.0,147.0
cookbu01,1936,531.0,185.0,152.0
cookbu02,1931,28.0,4.0,4.0
cookbu02,1933,46.0,5.0,4.0
cookbu02,1934,50.0,5.0,4.0
