,Crime Type,Year,Latitude (D.C.),Longitude (D.C.)
493,sex abuse,2018,38.909635482078,-77.0477216383045
494,theft/other,2018,38.860310329559105,-76.96583791471281
495,robbery,2018,38.8409918056709,-76.9899902804263
496,theft f/auto,2018,38.916992466081,-77.02886194230291
497,theft/other,2018,38.9025104182731,-76.9932096554455
498,theft f/auto,2018,38.907237643883,-77.023462253175
499,theft/other,2018,38.8967331270661,-77.0270439022789
500,assault w/dangerous weapon,2018,38.891879106975104,-76.9322334627682
501,theft/other,2018,38.897337149317295,-77.02496913392551
502,theft/other,2018,38.859630609886395,-76.9957485028215
503,theft/other,2018,38.9005185027319,-77.01720018883701
504,theft/other,2018,38.8948602173515,-76.94859948891279
505,theft/other,2018,38.9201485438164,-76.99031358205441
506,theft f/auto,2018,38.9376028811339,-77.03122327751251
507,theft f/auto,2018,38.9053630924135,-76.92963814218609
508,theft f/auto,2018,38.9164722705797,-76.9827267783665
509,theft f/auto,2018,38.90251017411221,-77.01015669531209
510,theft/other,2018,38.9644454663154,-77.0753125628092
511,theft/other,2018,38.904545563214,-77.0482139769657
512,theft/other,2018,38.909006015471896,-77.0641970879152
513,theft f/auto,2018,38.922423976679795,-77.0308591451836
514,theft f/auto,2018,38.9072302777316,-77.0129128848357
515,theft/other,2018,38.957305040040005,-77.0269976596951
516,theft f/auto,2018,38.9006901822432,-77.0477387106022
517,theft/other,2018,38.895464542665295,-77.01893961678779
518,theft f/auto,2018,38.9076457578014,-77.0448955967028
519,theft f/auto,2018,38.933326411174605,-76.99577236582441
520,theft f/auto,2018,38.869472602699794,-76.9683801697735
521,theft f/auto,2018,38.9072933826141,-77.0660748345366
522,theft f/auto,2018,38.9459079245692,-77.08621721202029
523,theft/other,2018,38.918641178529604,-77.0280900186956
524,theft/other,2018,38.8944733045499,-76.94962569752029
525,theft/other,2018,38.9144603174281,-77.0319626303845
526,theft f/auto,2018,38.9091022683006,-77.0239701717707
527,theft/other,2018,38.942414784324,-77.0251002723311
528,theft/other,2018,38.940270809047206,-77.02511105221109
529,burglary,2018,38.9111206318185,-77.021422722163
530,theft/other,2018,38.9413337274686,-77.025388263645
531,assault w/dangerous weapon,2018,38.8672590840741,-76.97989253216129
532,theft/other,2018,38.8789425821076,-77.02230047045441
533,theft f/auto,2018,38.908457246206396,-76.93716389438521
534,theft f/auto,2018,38.9162812437395,-77.02703978410271
535,theft f/auto,2018,38.905649083418496,-77.0581182264813
536,theft f/auto,2018,38.90275519436779,-76.9225505998565
537,theft f/auto,2018,38.9312193367508,-77.0139206211335
538,theft f/auto,2018,38.8998062348766,-77.0209236133493
539,theft/other,2018,38.8875915151815,-76.9829412418262
540,robbery,2018,38.9593500807558,-77.070022868202
541,theft f/auto,2018,38.91146442798421,-77.01064223236371
542,theft/other,2018,38.905150551445,-77.06399762448541
543,theft/other,2018,38.8973458172963,-77.02651385738599
544,theft/other,2018,38.9376028811339,-77.03122327751251
545,theft f/auto,2018,38.8886729783066,-76.98643347116759
546,theft/other,2018,38.8776633903649,-77.0223000706831
547,theft f/auto,2018,38.9813467517311,-77.03207342389291
548,motor vehicle theft,2018,38.9517583598245,-77.0128401951903
549,theft/other,2018,38.909570953203705,-76.9772864123957
550,motor vehicle theft,2018,38.9510340812632,-77.08561198021971
551,theft f/auto,2018,38.9564866533638,-77.082030418595
552,theft/other,2018,38.9295130123787,-77.0327305534988
553,theft f/auto,2018,38.920123431494105,-77.0418591499131
554,theft/other,2018,38.8903598202657,-76.937859905231
555,theft/other,2018,38.8978309040274,-77.0319667073705
556,theft/other,2018,38.916992777930396,-77.0275704771264
557,theft/other,2018,38.9002039928735,-77.0106290242159
558,theft/other,2018,38.930746224317105,-77.0582540143363
559,theft/other,2018,38.8973397440696,-77.0041499946589
560,motor vehicle theft,2018,38.8674184355254,-76.9437680988197
561,theft/other,2018,38.924477235134,-77.0331895281491
562,theft f/auto,2018,38.93071252046779,-77.02726438675471
563,theft/other,2018,38.9133387609783,-77.0455910013804
564,theft/other,2018,38.9201485438164,-76.99031358205441
565,theft f/auto,2018,38.9031230351424,-77.0058911644598
566,theft f/auto,2018,38.9056362741086,-77.0074823883569
567,theft/other,2018,38.9147518517167,-76.983937905683
568,theft/other,2018,38.9186401860874,-77.03195297253009
569,theft/other,2018,38.8531300750886,-76.96404413367449
570,burglary,2018,38.904393330479,-76.9973137656296
571,theft f/auto,2018,38.9397522677301,-77.0426088903988
572,theft/other,2018,38.896732879504704,-77.02809291973621
573,theft f/auto,2018,38.927758703316,-77.02304229608751
574,theft f/auto,2018,38.9306851134291,-77.02885595159141
575,theft/other,2018,38.9042332670755,-77.0403049553193
576,theft f/auto,2018,38.884600531764995,-77.0183834991419
577,theft/other,2018,38.916992466081,-77.02886194230291
578,theft/other,2018,38.8825386514268,-76.9902495355631
579,robbery,2018,38.8933460853051,-76.9469752559749
580,theft f/auto,2018,38.925019947375496,-77.0241715704377
581,motor vehicle theft,2018,38.884592834135795,-76.9943639309997
582,theft/other,2018,38.915139541882894,-76.9865668043287
583,motor vehicle theft,2018,38.895804038425496,-76.92769941973941
584,assault w/dangerous weapon,2018,38.9596739428239,-77.02814080368
585,theft/other,2018,38.9100094566428,-77.0345663732044
586,theft/other,2018,38.936037394634496,-77.0227450870904
587,homicide,2018,38.866944692673705,-76.9860919159508
588,assault w/dangerous weapon,2018,38.894911476197706,-76.942605218227
589,robbery,2018,38.89563637405929,-76.95197648407759
590,theft/other,2018,38.914089330687496,-77.0374970902355
591,robbery,2018,38.9189282484248,-76.9673088981908
592,theft f/auto,2018,38.9013571938212,-77.00907286039609
593,burglary,2018,38.857441564352996,-76.99578319716609
594,theft f/auto,2018,38.9155700251451,-77.02506776302658
595,robbery,2018,38.9108784442738,-76.9852877822783
596,theft/other,2018,38.9236175461828,-77.07889049622051
597,theft f/auto,2018,38.9031331157103,-77.0434631976043
598,theft f/auto,2018,38.9042038318674,-76.99090371978158
599,assault w/dangerous weapon,2018,38.8817578861269,-76.93990736541892
600,theft/other,2018,38.895766420094205,-76.9408984587581
601,robbery,2018,38.9251260859594,-77.0322903142097
602,theft/other,2018,38.9305646961,-77.0400776434806
603,theft f/auto,2018,38.950780682140795,-77.09853245634291
604,theft/other,2018,38.92768543400221,-77.02849722494871
605,theft/other,2018,38.877862371248,-77.0176441877483
606,theft f/auto,2018,38.9690904922649,-77.01033927487549
607,robbery,2018,38.8763635712943,-76.9667291306773
608,theft f/auto,2018,38.926109598333,-77.025832607463
609,theft f/auto,2018,38.9400567221293,-76.988303844635
610,theft f/auto,2018,38.9473087275006,-77.0653505583079
611,theft f/auto,2018,38.950268925832894,-77.0297060307687
612,theft/other,2018,38.898308663002794,-77.0307910736005
613,theft/other,2018,38.905150551445,-77.06399762448541
614,theft/other,2018,38.9295130123787,-77.0327305534988
615,theft/other,2018,38.908379324755,-77.03326274428441
616,theft f/auto,2018,38.877521249154896,-76.9943644895397
617,theft/other,2018,38.969448089067,-77.0273138244938
618,theft f/auto,2018,38.910312072478206,-76.9355250198375
619,theft/other,2018,38.920324765085795,-77.0318730069687
620,theft f/auto,2018,38.9267305808762,-77.0283815182041
621,motor vehicle theft,2018,38.8939273463681,-76.92307890830949
622,theft f/auto,2018,38.9528753764329,-76.9870788463856
623,burglary,2018,38.89860728622121,-76.9748344460402
624,theft/other,2018,38.8620706983636,-76.9827745105295
625,robbery,2018,38.9111122188566,-77.0178830129511
626,theft f/auto,2018,38.9295242796408,-77.02330812486791
627,theft/other,2018,38.9308214390803,-77.02349307971329
628,burglary,2018,38.86608755340271,-76.97749613745042
629,theft/other,2018,38.893031947226504,-77.0209100994685
630,robbery,2018,38.9133383235617,-77.0086938830179
631,theft f/auto,2018,38.9244887772035,-77.02256842124099
632,motor vehicle theft,2018,38.9358299240143,-77.0830677796479
633,theft f/auto,2018,38.93477347655811,-77.0340824248285
634,theft/other,2018,38.903040432279894,-77.04996531988091
635,assault w/dangerous weapon,2018,38.9076427724206,-77.0090530222517
636,theft f/auto,2018,38.86698942947721,-76.9837297207824
637,theft/other,2018,38.9205357239627,-76.9526631389814
638,theft/other,2018,38.9010062591095,-77.0457791014457
639,theft f/auto,2018,38.9207506163314,-76.9790010522379
640,theft/other,2018,38.968078809482705,-77.02742869175259
641,theft f/auto,2018,38.8930614992308,-76.936312924046
642,theft/other,2018,38.9585297026902,-77.0845941314012
643,theft/other,2018,38.854494624617296,-76.9828454638404
644,theft f/auto,2018,38.9285784345942,-77.0231694219311
645,theft/other,2018,38.90127517740479,-76.98261517432451
646,theft/other,2018,38.938798554472,-77.0604060049359
647,motor vehicle theft,2018,38.9006168957854,-76.9316718037743
648,motor vehicle theft,2018,38.9047025984025,-76.9406720043958
649,theft f/auto,2018,38.890464886374396,-76.9323961792429
650,theft/other,2018,38.9432000605758,-77.016322277717
651,theft f/auto,2018,38.8819981641554,-76.99732037138821
652,theft f/auto,2018,38.923254670792495,-77.0223950513847
653,homicide,2018,38.92317844445979,-77.0383898289483
654,theft f/auto,2018,38.9190479990322,-77.0212406031405
655,motor vehicle theft,2018,38.9673608964534,-77.0104890321075
656,theft/other,2018,38.9534853822054,-77.02765381306871
657,theft f/auto,2018,38.9002039928735,-77.0106290242159
658,assault w/dangerous weapon,2018,38.8928951845556,-76.929085613483
659,theft/other,2018,38.8967331270661,-77.0270439022789
660,theft f/auto,2018,38.8774296052465,-77.0199028918946
661,theft f/auto,2018,38.9162803134165,-77.03079883271229
662,theft f/auto,2018,38.9148227693736,-77.022945871964
663,theft f/auto,2018,38.9103798258111,-77.0309000536323
664,robbery,2018,38.9230915380208,-77.02704236642691
665,theft f/auto,2018,38.8973303404817,-77.01046720739029
666,theft/other,2018,38.9166403370442,-77.03195207652459
667,theft/other,2018,38.9386748681682,-77.03122374698059
668,theft/other,2018,38.9060417408735,-77.0058914055214
669,theft/other,2018,38.9001954371661,-76.9973139237093
670,theft/other,2018,38.9241442080025,-77.0321860807298
671,burglary,2018,38.9102841241231,-76.9872479802538
672,theft f/auto,2018,38.9155617459114,-77.0214009947644
673,theft/other,2018,38.9482185748479,-77.00746378593459
674,theft/other,2018,38.9208026055319,-76.9696258817895
675,motor vehicle theft,2018,38.9050238607243,-76.9955382751455
676,theft/other,2018,38.8324971388986,-76.9946444581635
677,theft/other,2018,38.9401764089255,-77.0612030661054
678,theft/other,2018,38.9159129746927,-77.0219199846024
679,theft f/auto,2018,38.8944727720411,-76.91710717669949
680,theft f/auto,2018,38.876457241504895,-77.01641073062459
681,theft/other,2018,38.9162803134165,-77.03079883271229
682,theft f/auto,2018,38.87758474303379,-76.93566983647459
683,theft f/auto,2018,38.8978233770674,-77.02599528201071
684,theft f/auto,2018,38.937214971083,-77.0332300603346
685,theft/other,2018,38.91699197458279,-77.03078760910691
686,theft f/auto,2018,38.8992219804479,-76.988310539923
687,theft/other,2018,38.972340241970294,-77.0250415735248
688,theft/other,2018,38.9619710920902,-77.0279570992068
689,theft f/auto,2018,38.914453221641104,-77.0239719701891
690,theft/other,2018,38.9201485438164,-76.99031358205441
691,burglary,2018,38.9148244391525,-77.0473446008651
692,assault w/dangerous weapon,2018,38.874233192497705,-76.9349007476058
693,assault w/dangerous weapon,2018,38.862116139757,-76.985735672574
694,theft/other,2018,38.9060417408735,-77.0058914055214
695,theft/other,2018,38.9144603174281,-77.0319626303845
696,theft/other,2018,38.9099274291219,-77.04360696372791
697,theft f/auto,2018,38.9162729049155,-77.023972581834
698,robbery,2018,38.96626024238729,-77.0686219101335
699,theft/other,2018,38.918247953051704,-76.99258547530141
700,theft/other,2018,38.9706033248571,-77.01535922660379
701,sex abuse,2018,38.9059326302525,-77.0669382606168
702,burglary,2018,38.8407937058576,-76.9910500224107
703,burglary,2018,38.9037308516348,-77.0338370164538
704,motor vehicle theft,2018,38.969268786384,-77.02333266326471
705,theft f/auto,2018,38.8764749952375,-76.9326283965645
706,theft f/auto,2018,38.8797628908184,-76.9807649028558
707,theft f/auto,2018,38.9279300937242,-77.0218314170611
708,theft/other,2018,38.9260401419957,-76.9924347438469
709,theft f/auto,2018,38.9199218175591,-76.95269041467459
710,motor vehicle theft,2018,38.8848972194397,-76.9781932757987
711,assault w/dangerous weapon,2018,38.8737914233454,-77.01064813805542
712,theft/other,2018,38.9348242806608,-77.05808053269729
713,assault w/dangerous weapon,2018,38.9008688036777,-76.97686263493071
714,theft/other,2018,38.9155617459114,-77.0214009947644
715,motor vehicle theft,2018,38.9162194455656,-77.06817018235179
716,theft/other,2018,38.9335132053807,-77.030875478241
717,theft/other,2018,38.8933460853051,-76.9469752559749
718,theft f/auto,2018,38.949678095117996,-77.0795769025976
719,theft f/auto,2018,38.9013214818205,-76.99731388130779
720,theft f/auto,2018,38.9059988310861,-77.0612083276307
721,theft/other,2018,38.9010062591095,-77.0457791014457
722,theft f/auto,2018,38.893783710208794,-76.93920560426099
723,theft f/auto,2018,38.9655382167451,-77.0285469770448
724,theft/other,2018,38.9091015988596,-77.02703706226579
725,theft f/auto,2018,38.9037350085244,-77.01317741441541
726,theft f/auto,2018,38.8897761049759,-76.9413990624417
727,theft/other,2018,38.9288680458529,-76.98508801192379
728,theft/other,2018,38.876476411308495,-77.0000576219626
729,robbery,2018,38.9189282484248,-76.9673088981908
730,motor vehicle theft,2018,38.9091022683006,-77.0239701717707
731,robbery,2018,38.9804112928265,-77.026498601646
732,theft/other,2018,38.92358390565379,-76.9618751889218
733,assault w/dangerous weapon,2018,38.8926049350876,-76.94180018382859
734,theft/other,2018,38.905592592519604,-77.0628335820436
735,theft f/auto,2018,38.932364137126896,-76.99558269802979
736,motor vehicle theft,2018,38.9220378992354,-76.97444562963591
737,theft/other,2018,38.892771330238396,-76.98294000326808
738,assault w/dangerous weapon,2018,38.899968943199205,-76.98246562621979
739,theft/other,2018,38.9002039928735,-77.0106290242159
740,theft/other,2018,38.9144603174281,-77.0319626303845
741,theft/other,2018,38.907904920617796,-77.0199113956637
742,theft/other,2018,38.8978225125861,-77.029626551764
743,theft/other,2018,38.8859428734418,-76.9822155029278
744,theft/other,2018,38.905150551445,-77.06399762448541
745,motor vehicle theft,2018,38.8864030700855,-76.9883126401282
746,burglary,2018,38.908457246206396,-76.93716389438521
747,theft f/auto,2018,38.8920064150244,-76.989752584845
748,theft f/auto,2018,38.980382066214204,-77.0348890421357
749,theft/other,2018,38.8622519387653,-76.99319044141991
750,motor vehicle theft,2018,38.931926762652395,-77.07344441102241
751,theft/other,2018,38.8995467575988,-76.99496221173621
752,assault w/dangerous weapon,2018,38.8450723144098,-76.9867988557961
753,theft/other,2018,38.9345299173892,-76.964787381483
754,theft/other,2018,38.920471175861394,-77.02199057468529
755,theft f/auto,2018,38.9285912952195,-76.9582627401131
756,theft f/auto,2018,38.9155739758415,-77.04254832239141
757,theft/other,2018,38.860310329559105,-76.96583791471281
758,theft/other,2018,38.9195633935687,-76.9984317356796
759,theft/other,2018,38.9001953841724,-76.9955731618235
760,homicide,2018,38.860026618582104,-76.989872393603
761,theft f/auto,2018,38.914822350769796,-77.0249867861063
762,theft f/auto,2018,38.9181100536366,-77.02652157706541
763,theft/other,2018,38.9001953841724,-76.9955731618235
764,theft f/auto,2018,38.8789931156824,-76.9636853574575
765,theft f/auto,2018,38.91993837753171,-77.0280905296488
766,theft/other,2018,38.900130659676,-77.0501362050036
767,theft f/auto,2018,38.920676970871206,-77.0284598297306
768,theft/other,2018,38.9052566974471,-77.0494711234499
769,theft/other,2018,38.9056362741086,-77.0074823883569
770,theft/other,2018,38.8935733641365,-76.98504928075249
771,theft f/auto,2018,38.9777825345646,-77.017830500376
772,theft f/auto,2018,38.9763318750582,-77.0199074349719
773,theft f/auto,2018,38.907237643883,-77.023462253175
774,theft f/auto,2018,38.8792769652972,-77.01570836357371
775,theft/other,2018,38.9080141576179,-76.9885627477452
