66,خالد محمد عمر حمد,250,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
67,عيسى حسين عيسى الفلاح,242,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
68,جمعة علي محمد يونس,242,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
69,فرج حسين فرج العمامي,241,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
70,محمد سليمان بشير الورفلي,239,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
71,موفق محمد سليمان الزوي,233,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
72,احمد علي خميس سعيد,226,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
73,محمود عمر احمد المسماري,225,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
74,علي ابوعجيلة علي ابوبكر العرفي,222,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
75,احمد الكيلاني مصباح الفرجاني,220,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
76,عبدالله حمد عمر الطابوني,219,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
77,فرحات المبروك محمد الدينالي,215,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
78,جمال عبدالقادر علي بودجاجة,206,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
79,علي محمد علي باقو,193,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
80,عبدالناصر محمد سليمان بومطاري,185,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
81,عبدالرحيم زنقي بوسيف الجنجان,184,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
82,عبدالقادر سعيد عبدالقادر الذباح,184,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
83,يوسف ابراهيم صالح الشريف,178,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
84,انويجي جمعة انويجي ابوبكر,176,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
85,سامي عاشور محمد الشريف,167,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
86,زايد محمود بوبكر العوج,159,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
87,احمد هارون مقاوي العبيدي,155,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
88,محمد بوبكر علي الشبلي,155,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
89,سالم عبدالقادر محمد شقلوف,150,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
90,محمد حمد امحمد بن حسونة,149,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
91,عبدالخالق الفضيل سليمان كريم,128,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
92,ياسين المرخى جادالله الشلوى,123,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
93,محمد عبدالله محمد بوسدرة,122,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
94,بريك عوض محمد درباش,120,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
95,محمد سالم محمد بوشعالة,119,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
96,يوسف عبدالسلام محمد بعيو,110,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
97,علي مخلوف عقيلة مفتاح,109,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
98,نوري عطية محمد بن خيال,106,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
99,فتح الله عقيلة بوبكر المنفي,103,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
100,مصطفى علي محمد الهشم,96,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
101,فوزي ميلاد خليفة العماري,81,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
102,عزالدين محمد حمد عطية الله,67,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
103,علي ادريس حمد رابح,66,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
104,احمد سالم علي السائح,57,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
105,رمزي الهادي علي الجدي,54,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
106,فتحي خليفة حمد جلهوم,42,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
107,عبدو جمعة عبدالقادر الصاوى بالروين,38,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
108,ايمن حسن محمد احميدة,36,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
109,فرج محمد محمد الجليطي,34,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
110,طارق محمود حبيب المسماري,32,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
111,محمد فرج محمد بشير,22,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
112,سامي محمد سليمان يونس,10,3,بنغازي,http://results.hnec.ly/cor/ballot/3/8
1,سعيد خالد عمر اسباقه,425,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
2,يوسف ابراهيم محمد حمد,418,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
3,سعد عبدالله ادريس الدينالي,414,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
4,مفتاح موسى سعد حامد,395,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
5,بالقاسم احمد مفتاح امراجع,394,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
6,صالح محمود صالح العبدلى,372,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
7,محمد عبدالرازق ادريس مفتاح,274,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
8,اسامة عبدالله محمد ابوبكر,265,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
9,عبدالله مصطفى عبدالله بوكشارية,190,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
10,جمال عبدالله عطية عمر,188,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
11,ابراهيم موسى صالح العبدلي,168,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
12,حسين محمود خليفة المنفور,154,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
13,محمد حسين عبدالحميد احسين,90,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
14,سعد محمد منصور عبدالباري,58,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
15,فرج رشيد صالح العبدلي,57,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
16,بالقاسم محمد عبدالجليل ادريس,39,3,توكرة,http://results.hnec.ly/cor/ballot/3/9
1,علي فرج ابراهيم خالد,1308,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
2,سعد عبدالقادر عبدالقادر البدري,1209,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
3,اسامة محمد عبدالحميد العمروني,880,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
4,رواد طاهر محمد الصابر,720,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
5,فرج سليمان عبدالرحيم التاجورى,626,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
6,هارون محمد عبدالونيس محمد,452,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
7,عمر صالح محمد صالح,339,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
8,عوض حسين محمود الفسي,308,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
9,خالد المهدي يونس يوسف,163,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
10,محمد عوض هيبة عوض,136,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
11,عصام محمد ارجيعة مفتاح,120,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
12,بوبكر مفتاح امنيسي المبروك,91,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
13,ابراهيم صالح محمد التاعب,90,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
14,عبدالقادر ادريس الجبالى محمد,30,3,الأبيار,http://results.hnec.ly/cor/ballot/3/10
1,ابراهيم عبدالله عبدالسلام الزغيد,589,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
2,صالح سالم رحيل محمد,418,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
3,حميد محمد اسعيد عبدالجليل,399,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
4,حسين محمد عثمان ابوغزيل,383,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
5,مرعي علي سالم عبدالسلام,332,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
6,فتحي صالح عبدالسلام اسويسي,215,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
7,ابراهيم ابريك غيث ابريك,184,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
8,حكيم عبدالقادر محمد الحسين,169,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
9,عادل خليفة عمر الهادي,110,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
10,علي عبدالسلام محمد عبدالسلام,79,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
11,عبدالحفيظ محمد ميلاد محمد,48,3,قمينس,http://results.hnec.ly/cor/ballot/3/11
1,يوسف محمد كمود الفاخري,610,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
2,فتحي عمر علي الفاخري,465,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
3,راف الله سليمان ادم العوامي,463,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
4,لامين فضيل حسين علي,311,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
5,عطية علي محمد الرقاص,293,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
6,ابراهيم بشير مسعود الضبيطة,281,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
7,فيصل احمد الشريف الحرش,270,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
8,فرج ميلاد سليمان احمودة,253,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
9,سعد بشير دينار الفاخري,168,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
10,يونس احمد عقيلة عبدالقادر,13,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
11,يونس عبدالله يونس محمد,10,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
12,بشير عبدالحميد مصطفى ابراهيم,6,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
13,ذاوود حمد ذاوود الدوح,4,3,سلوق,http://results.hnec.ly/cor/ballot/3/12
1,امال محمد عبدالسلام بعيو,14086,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
2,عائشة يوسف عبدالله الطبلقي,8003,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
3,سهام سالم سليمان سرقيوة,5883,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
4,اسمهان عبدالقادر حسين بالعون,5452,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
5,نجوى عبدالله احمد النايض,5205,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
6,فوزية سالم غيث الفرجاني,4598,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
7,ايمان ناصر فرج الورفلي,4062,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
8,امل سعد محمد العبيدي,3266,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
9,حميدة محمد علي اوحيدة,2430,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
10,تهاني خليفة محمد بن سعود,2285,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
11,زاهية فرج عطيه علي,1932,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
12,فاطمة صالح ميلاد المقصبي,1424,3,بنغازي,http://results.hnec.ly/cor/ballot/3/80
1,فتح الله حسين عبدالكريم محمد,844,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
2,مصطفى احمد عبدالعالي محمد,784,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
3,محمد سعد حماد صالح,782,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
4,عمر السنوسى عمر ابسيط,663,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
5,خالد عبدالقادر سعيد اشلبى,641,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
6,فتحي سعد محمد حنطيش,582,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
7,فرج محمد عمر ابوبكر,423,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
8,سالم رحيل سليمان عيسى,372,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
9,محمد سليمان مسعود سعيد,359,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
10,صالح امحمد مقيل علي,351,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
11,جبريل حسن جبريل حسن,350,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
12,فرحات عبدالمجيد موسى محمد,313,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
13,منصور علي حمد الشريف,306,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
14,عيسى محمد عمر رشوان,273,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
15,محمد عبدالكريم المبروك ابراهيم,252,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
16,محمد سعد علي صالح,244,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
17,محمد خيرالله عبدالله الزربى,229,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
18,محمد عبدالسلام مصطفى موسى,227,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
19,نصر احمد محمود غربى,222,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
20,عبدالغني عبدالعزيز فرج القاسى,207,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
21,محمد عطية يونس امبارك,202,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
22,عثمان رمضان محمد اللافى,199,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
23,سليمان احمد محمد البرانى,197,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
24,عبدالمولى محبوب مرزوق ابراهيم,196,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
25,الصالحين ابراهيم سعد بوسهل,191,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
26,احمد محمد مهدي ارويعى,187,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
27,مفتاح علي حميد سعيد,186,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
28,فرج فضيل سوتية الشافعى,183,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
29,حمد عبدالنبى محمد معتوق,173,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
30,عبدالله احمد اللافى مفتاح,153,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
31,ناصر محمود مطرود ختال,150,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
32,محمد الصادق هلال حسين بوهدمه,140,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
33,خميس عوض الزوام حسن,140,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
34,علي ادريس محمد عيسى,137,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
35,عبدالسلام محمد محمد بدر,136,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
36,صالح ادريس بالقاسم عبدالقادر,131,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
37,اللافى حسن يونس حسن,131,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
38,احمد جاد الله بوبكر علي,129,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
39,محمد عبدالله حمد صالح,127,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
40,اسماعيل احميده عبدالكريم حسون,123,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
41,مفتاح عبدالله عبدالخالق سليمان,119,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
42,عقوب امراجع صالح عيسى,108,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
43,عبدالباسط صالح حمد ضو بن نجاح,108,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
44,عبدالنبي عطية صالح عبدالسلام,107,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
45,سالم موسى الزوام بو عائشة,107,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
46,فرج سالم داوود صالح,104,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
47,سعد مصطفى الزوام محمد,91,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
48,محمد صالح محمد منصور,76,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
49,حسن حمد عمر عبدالرحيم,69,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
50,المبروك ابوسيف امراجع مصطفى,69,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
51,محمد بومليحة محمد ادم,45,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
52,عبدالله موسى سعيد اعبيد,40,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
53,بالقاسم عمر عيسى الشريف,37,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
54,بوحلفاية الدليمى بوحلفاية الدليمى,35,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
55,محمد رجب عمر صالح,22,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
56,صالح حسن المهدى لبشاري,12,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
57,جبريل عبدالرحيم حمد بوشنة,7,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
58,محمد مفتاح منصور علي,4,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
59,محمد سلطان محمد سلطان,3,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
60,مفتاح محمد عثمان موسى,2,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/13
1,ادريس عبدالله ادريس فرج,460,4,البريقة,http://results.hnec.ly/cor/ballot/4/14
2,ابريك حمد ابريك علي,367,4,البريقة,http://results.hnec.ly/cor/ballot/4/14
3,فتحي خميس فضيل هيوب,236,4,البريقة,http://results.hnec.ly/cor/ballot/4/14
4,ابوسيف صالح عبدالعالي امحمد,185,4,البريقة,http://results.hnec.ly/cor/ballot/4/14
5,عبدالنبي فضيل مصباح البغيض,142,4,البريقة,http://results.hnec.ly/cor/ballot/4/14
6,سالم جمعة الشريف عطية,139,4,البريقة,http://results.hnec.ly/cor/ballot/4/14
7,محمد بالناصر سعيد ياسين,95,4,البريقة,http://results.hnec.ly/cor/ballot/4/14
8,فرج عثمان يوسف عثمان,82,4,البريقة,http://results.hnec.ly/cor/ballot/4/14
9,ادريس بالحسن بشير مصطفى,60,4,البريقة,http://results.hnec.ly/cor/ballot/4/14
10,حسن مطرود الكيلانى صالح,3,4,البريقة,http://results.hnec.ly/cor/ballot/4/14
1,فتحي عبدالرحيم محمد القباصى,1381,4,أوجلة,http://results.hnec.ly/cor/ballot/4/15
1,حمد محمد حمد عبدالرحمن ماقيق,770,4,جالو + اجخرة,http://results.hnec.ly/cor/ballot/4/16
2,عمر المبروك درمان عميش,711,4,جالو + اجخرة,http://results.hnec.ly/cor/ballot/4/16
3,محمد عبدالصمد علي قرباج,656,4,جالو + اجخرة,http://results.hnec.ly/cor/ballot/4/16
4,حسين محمد علي المصرى بوحليقة,344,4,جالو + اجخرة,http://results.hnec.ly/cor/ballot/4/16
5,ابراهيم عبدالهادي احمد محمد المجبرى,203,4,جالو + اجخرة,http://results.hnec.ly/cor/ballot/4/16
6,محمد عبدالفتاح ابراهيم الصابر,109,4,جالو + اجخرة,http://results.hnec.ly/cor/ballot/4/16
7,ابراهيم حسن عمر بازامة,42,4,جالو + اجخرة,http://results.hnec.ly/cor/ballot/4/16
1,محمد موسى عبدالحميد دومة,532,4,تازربو,http://results.hnec.ly/cor/ballot/4/17
2,المبروك احمد المبروك اجويلي,330,4,تازربو,http://results.hnec.ly/cor/ballot/4/17
3,جاد المولى عبدالونيس محمد مسعود,177,4,تازربو,http://results.hnec.ly/cor/ballot/4/17
4,محمد مسعود عبدالرحيم عقوب,110,4,تازربو,http://results.hnec.ly/cor/ballot/4/17
5,المبروك فرج المبروك عبدالله,81,4,تازربو,http://results.hnec.ly/cor/ballot/4/17
6,فرحات عطية يوسف الكاديكي,35,4,تازربو,http://results.hnec.ly/cor/ballot/4/17
7,صلاح سعيد عبدالله قادروحة,4,4,تازربو,http://results.hnec.ly/cor/ballot/4/17
8,شاكر عبدالحميد عبدالصمد عقوب,0,4,تازربو,http://results.hnec.ly/cor/ballot/4/17
1,فريحة عبدالسلام مصطفى عمر الحضيرى,4933,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/81
2,جميلة محمد بوبكر عثمان,1404,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/81
3,ريم عبدالصادق محمد امبارك,1095,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/81
4,هدى حمد سالم حامد,1072,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/81
5,ايمان ميلود محمد الصابرى,1040,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/81
6,ايمان عبدالسلام محمود حبيب,849,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/81
7,ريحاب محمد احمد السرار,768,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/81
8,فوزية احمد محمود غربى,555,4,اجدابيا,http://results.hnec.ly/cor/ballot/4/81
1,فاطمة احمد عبدالمجيد عمر كاريس,1445,4,أوجلة,http://results.hnec.ly/cor/ballot/4/82
2,فاطمة شحات بالحسن بلال,740,4,أوجلة,http://results.hnec.ly/cor/ballot/4/82
3,نجاة محمد مرسال مرسال,639,4,أوجلة,http://results.hnec.ly/cor/ballot/4/82
4,فاطمة عيسى جمعة عيسى,540,4,أوجلة,http://results.hnec.ly/cor/ballot/4/82
5,حواء محمد ابراهيم الهبرى,472,4,أوجلة,http://results.hnec.ly/cor/ballot/4/82
6,نجاح امبية عبدالله امبية اعليوه,214,4,أوجلة,http://results.hnec.ly/cor/ballot/4/82
1,صالح عبدالكريم امجاهد افحيمة,514,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
2,عامر عمران نصر ابوبكر,485,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
3,محمد عبدالله محمد ابوشامخة,455,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
4,حسين عبدالسلام ابراهيم عبدالسلام,305,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
5,غيث احمد سيف النصر سيف النصر,301,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
6,فضيل الصقر محمد فاضل,268,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
7,يوسف عمر المهدي ادياب,186,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
8,محمد فرج محمود حسين,160,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
9,محمود عبدالرسول صالح النعاس,132,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
10,زيدان محمد مسعود ابوحواء,95,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
11,عبدالرحمن السنوسي بشير مسعود,91,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
12,فرج هيبة حسن هيبة,10,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
13,مفتاح عمران محمد لملوم,7,5,السدرة,http://results.hnec.ly/cor/ballot/5/19
1,زائد هدية عطية ابوبكر,1093,5,سرت,http://results.hnec.ly/cor/ballot/5/20
2,حسن صالح محمد الزرقاء,875,5,سرت,http://results.hnec.ly/cor/ballot/5/20
3,ابوبكر محمد عمر محمد,723,5,سرت,http://results.hnec.ly/cor/ballot/5/20
4,التهامي محمد علي احواس,618,5,سرت,http://results.hnec.ly/cor/ballot/5/20
5,محمد صرار معتوق السبيعي,530,5,سرت,http://results.hnec.ly/cor/ballot/5/20
6,فرج علي محمد ابراهيم الدروعي,398,5,سرت,http://results.hnec.ly/cor/ballot/5/20
7,انور الهيشي عبدالله الزيداني,347,5,سرت,http://results.hnec.ly/cor/ballot/5/20
8,رمضان عمران رمضان بومدينة,257,5,سرت,http://results.hnec.ly/cor/ballot/5/20
9,علي مفتاح المبروك العواي,241,5,سرت,http://results.hnec.ly/cor/ballot/5/20
10,اسماعيل علي محمد العريق,225,5,سرت,http://results.hnec.ly/cor/ballot/5/20
11,علي محمد علي ارويحة,172,5,سرت,http://results.hnec.ly/cor/ballot/5/20
12,سالم مرعي سالم محمد,110,5,سرت,http://results.hnec.ly/cor/ballot/5/20
13,سمير عبدالسلام عبدالله الجالي,104,5,سرت,http://results.hnec.ly/cor/ballot/5/20
14,محمد سالم محمد بن غزي,62,5,سرت,http://results.hnec.ly/cor/ballot/5/20
15,عبدالكريم مصباح علي سعيد,61,5,سرت,http://results.hnec.ly/cor/ballot/5/20
16,علي الغناي فرحات النعاس,52,5,سرت,http://results.hnec.ly/cor/ballot/5/20
17,فتحي احمد محمد عبدالحفيظ,46,5,سرت,http://results.hnec.ly/cor/ballot/5/20
18,علي كركرة عمر ابوستة,26,5,سرت,http://results.hnec.ly/cor/ballot/5/20
19,محمد مفتاح صالح دخيل,23,5,سرت,http://results.hnec.ly/cor/ballot/5/20
20,عبدالنبي سعد صالح عبدالمقصود,17,5,سرت,http://results.hnec.ly/cor/ballot/5/20
21,بشير معتوق جبريل مفتاح,12,5,سرت,http://results.hnec.ly/cor/ballot/5/20
1,اسماعيل محمد بشير اسماعيل,704,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
2,معاد رافع صالح مسعود,612,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
3,مصطفى محمد امحمد العكشي,411,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
4,بشير محمد احمد الجللي,398,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
5,حمد محمد عبدالهادي كرشود,356,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
6,حمد موسى مرزوق محمد,353,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
7,عبدالسلام عبدالله بشير عمران,353,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
8,احمد محمد احمد الدنقلي,347,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
9,احمد السنوسي بشير العربي,312,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
10,عبدالهادي السنوسي الحاج احمد,239,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
11,احمد محمد حسن ابوالقاسم,209,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
12,جهاد محمد العربي علي العربي,183,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
13,فوزي هاشم محمد هاشم,145,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
14,محمد علي عبدالجليل الجروالي,120,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
15,علي محمد علي احميد,104,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
16,خالد محمد هاشم علي,86,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
17,امبارك عبدالسلام محمد عقيل,83,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
18,عبدالحكيم احميد حسن الاحيول,46,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
19,اسامة عبدالله حميدة الشيخ,27,5,الجفرة,http://results.hnec.ly/cor/ballot/5/21
1,عزيزة كركرة عمر ابوستة,2300,5,سرت,http://results.hnec.ly/cor/ballot/5/83
2,امنة فرج خليفة امطير,2102,5,سرت,http://results.hnec.ly/cor/ballot/5/83
3,زينب رجب الفيتوري الورفلي,1561,5,سرت,http://results.hnec.ly/cor/ballot/5/83
4,سارة مفتاح عبدالله مصباح,719,5,سرت,http://results.hnec.ly/cor/ballot/5/83
5,مريم الهمالي ابوشعيفة عمار,523,5,سرت,http://results.hnec.ly/cor/ballot/5/83
1,مدلله محمد البشير قندة,1966,5,الجفرة,http://results.hnec.ly/cor/ballot/5/84
2,فتحية البغدادي احمد اسطيل,1650,5,الجفرة,http://results.hnec.ly/cor/ballot/5/84
